municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Mashpee,mashpee-ma/town-clerk,Town Clerk,True,1,at-large,3,False,False,https://mashpeema.gov/DocumentCenter/View/4928/Charter-as-of-2026,https://www.mashpeema.gov/DocumentCenter/View/4144,https://www.mashpeema.gov/town-clerk/files/may-10-2025-annual-town-election-unofficial-results,schema-ready,,Town Clerk
Mashpee,mashpee-ma/library-trustee,Library Trustee,True,7,at-large,3,True,False,https://mashpeema.gov/DocumentCenter/View/4928/Charter-as-of-2026,https://www.mashpeema.gov/DocumentCenter/View/4144,https://www.mashpeema.gov/town-clerk/files/may-10-2025-annual-town-election-unofficial-results,schema-ready,2026 charter explicitly establishes seven elected Library Trustees.,Library Trustee
Mashpee,mashpee-ma/moderator,Moderator,True,1,at-large,3,False,False,https://mashpeema.gov/DocumentCenter/View/4928/Charter-as-of-2026,https://www.mashpeema.gov/DocumentCenter/View/4144,https://www.mashpeema.gov/town-clerk/files/may-10-2025-annual-town-election-unofficial-results,schema-ready,,Moderator
Mashpee,mashpee-ma/planning-board-member,Planning Board Member,True,5,at-large,3,True,False,https://mashpeema.gov/DocumentCenter/View/4928/Charter-as-of-2026,https://www.mashpeema.gov/DocumentCenter/View/4144,https://www.mashpeema.gov/1436/Planning-Board,schema-ready,Charter establishes five elected regular Planning Board members.,Planning Board Member
Mashpee,mashpee-ma/planning-board-associate-member,Planning Board Associate Member,True,1,at-large,3,False,False,https://mashpeema.gov/DocumentCenter/View/4928/Charter-as-of-2026,https://www.mashpeema.gov/DocumentCenter/View/4144,https://www.mashpeema.gov/1436/Planning-Board,schema-ready,Charter establishes one separately elected Planning Board associate member.,Planning Board Associate Member
Mashpee,mashpee-ma/water-commissioner,Water District Commissioner,True,3,district,3,True,False,https://mashpeema.gov/DocumentCenter/View/1296/2007-Annual-Report,https://www.mashpeema.gov/DocumentCenter/View/4144,https://www.mashpeema.gov/town-clerk/files/may-10-2025-annual-town-election-unofficial-results,schema-ready,Mashpee Water District is a three-member elected district board whose election is conducted with the town election.,Water District Commissioner
Mashpee,mashpee-ma/housing-authority-member,Housing Authority Member,True,,at-large,5,,False,https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXVII/Chapter121b/Section5,https://www.mashpeema.gov/DocumentCenter/View/4144,https://www.mashpeema.gov/town-clerk/files/may-10-2025-annual-town-election-unofficial-results,statutory-transition-seat-classification-unresolved,Current state-law transition prevents safe serialization of the local elected-seat identity without a complete transition chain.,Housing Authority Member
Mattapoisett,mattapoisett-ma/town-clerk,Town Clerk,True,1,at-large,3,False,False,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,,Town Clerk
Mattapoisett,mattapoisett-ma/select-board-member,Select Board Member,True,5,at-large,3,True,False,https://mattapoisett.gov/317/Select-Board,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,Acts 2025 c.21 expanded the Select Board; the current roster contains five members. Stale three-member descriptive text is not used to override the current structure.,Select Board Member
Mattapoisett,mattapoisett-ma/assessor,Assessor,True,3,at-large,3,True,False,https://www.mattapoisett.gov/257/Board-of-Assessors,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,,Assessor
Mattapoisett,mattapoisett-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,False,https://www.mattapoisett.gov/258/Board-of-Health,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,,Board of Health Member
Mattapoisett,mattapoisett-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,False,https://www.oldrochester.org/district/sc,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,,Mattapoisett School Committee Member
Mattapoisett,mattapoisett-ma/old-rochester-regional-school-committee-member,Old Rochester Regional School Committee Member,True,3,district,3,True,False,https://www.mattapoisett.gov/328/ORR-District-School-Committee,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,Three Mattapoisett representatives serve on the nine-member ORR District School Committee.,Old Rochester Regional School Committee Member
Mattapoisett,mattapoisett-ma/library-trustee,Library Trustee,True,6,at-large,3,True,False,https://mattapoisett.gov/314/Library-Trustees,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,,Library Trustee
Mattapoisett,mattapoisett-ma/moderator,Moderator,True,1,at-large,1,False,False,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,,Moderator
Mattapoisett,mattapoisett-ma/water-sewer-commissioner,Water & Sewer Commissioner,True,3,at-large,3,True,False,https://mattapoisett.gov/345/Water-Sewer-Commissioners,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,,Water & Sewer Commissioner
Mattapoisett,mattapoisett-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,False,https://mattapoisett.gov/329/Planning-Board,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,,Planning Board Member
Mattapoisett,mattapoisett-ma/community-preservation-committee-elected-member,Community Preservation Committee Elected Member,True,4,at-large,2,True,False,https://www.mattapoisett.gov/263/Community-Preservation-Committee,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,schema-ready,Four at-large members are elected; remaining CPC seats are filled by representatives of other boards and are excluded from this elected Post.,Community Preservation Committee Elected Member
Mattapoisett,mattapoisett-ma/highway-surveyor,Highway Surveyor,True,1,at-large,3,False,False,https://www.mattapoisett.gov/188/Highway-Department,https://www.mattapoisett.gov/188/Highway-Department,https://www.mattapoisett.gov/188/Highway-Department,schema-ready,,Highway Surveyor
Mattapoisett,mattapoisett-ma/housing-authority-member,Housing Authority Member,True,,at-large,5,,False,https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXVII/Chapter121b/Section5,https://www.mattapoisett.gov/DocumentCenter/View/2229/Annual-Town-Election-2026-Candidate-List,https://www.mattapoisett.gov/584/2026-Annual-Town-Election-Information,statutory-transition-seat-classification-unresolved,"Current election materials prove the office remains on the ballot, but elected-seat composition is held unresolved pending c.121B transition reconciliation.",Housing Authority Member
Maynard,maynard-ma/select-board-member,Select Board Member,True,5,at-large,3,True,False,https://www.townofmaynard-ma.gov/261/Select-Board,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,schema-ready,,Select Board Member
Maynard,maynard-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,False,https://townofmaynard-ma.gov/AgendaCenter/ViewFile/Agenda/_07232026-2180,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,schema-ready,,School Committee Member
Maynard,maynard-ma/library-trustee,Library Trustee,True,3,at-large,3,True,False,https://www.townofmaynard-ma.gov/ArchiveCenter/ViewFile/Item/371,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,schema-ready,,Library Trustee
Maynard,maynard-ma/moderator,Moderator,True,1,at-large,3,False,False,https://www.townofmaynard-ma.gov/DocumentCenter/View/4386/Presentation-for-Annual-Town-Meeting-May-18-2026,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,schema-ready,,Moderator
Maynard,maynard-ma/regional-vocational-school-committee-member,Regional Vocational School Committee Member,True,1,district,3,False,False,https://www.townofmaynard-ma.gov/ArchiveCenter/ViewFile/Item/371,https://www.townofmaynard-ma.gov/ArchiveCenter/ViewFile/Item/371,https://www.townofmaynard-ma.gov/ArchiveCenter/ViewFile/Item/371,schema-ready,,Regional Vocational School Committee Member
Maynard,maynard-ma/housing-authority-member,Housing Authority Member,True,3,at-large,5,True,False,https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXVII/Chapter121b/Section5,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,https://www.townofmaynard-ma.gov/m/newsflash/Home/Detail/522,schema-ready,Three voter-elected seats are modeled under current c.121B §5. Current Maynard roster identifies the tenant representative and state appointee; those two appointed seats are excluded.,Housing Authority Member
Medfield,medfield-ma/moderator,Moderator,True,1,at-large,3,False,False,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,,Moderator
Medfield,medfield-ma/select-board-member,Select Board Member,True,3,at-large,3,True,False,https://town.medfield.net/293/Select-Board,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,,Select Board Member
Medfield,medfield-ma/assessor,Assessor,True,3,at-large,3,True,False,https://www.town.medfield.net/257/Board-of-Assessors,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,,Assessor
Medfield,medfield-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,False,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,,School Committee Member
Medfield,medfield-ma/library-trustee,Library Trustee,True,6,at-large,3,True,False,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,"Two three-year trustee seats are elected each annual cycle, supporting a six-seat staggered elected board.",Library Trustee
Medfield,medfield-ma/park-recreation-commissioner,Park & Recreation Commissioner,True,5,at-large,3,True,False,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,2026 warrant includes one regular three-year seat and one two-year vacancy fill; normal commission term is three years.,Park & Recreation Commissioner
Medfield,medfield-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,False,https://www.town.medfield.net/240/Planning-Board,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,,Planning Board Member
Medfield,medfield-ma/trust-fund-commissioner,Trust Fund Commissioner,True,3,at-large,3,False,False,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,,Trust Fund Commissioner
Medfield,medfield-ma/town-clerk,Town Clerk,True,1,at-large,3,False,False,https://www.town.medfield.net/2483/2026-Annual-Town-Meeting,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,schema-ready,Town organizational/election materials identify Town Clerk as a voter-elected office; not on the 2026 ballot because its current term was off-cycle.,Town Clerk
Medfield,medfield-ma/housing-authority-member,Housing Authority Member,True,,at-large,,,False,https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXVII/Chapter121b/Section5,https://www.town.medfield.net/DocumentCenter/View/9436/Select-Board-Meeting-Packet_03032026,https://www.town.medfield.net/2036/Election-Results,statutory-transition-term-classification-unresolved,2026 local warrant labels one Housing Authority seat as a three-year election while current c.121B uses a three-elected/tenant/state structure with transition rules. Current local elected-seat mapping and normal term cycle are held unresolved.,Housing Authority Member
