municipality,office_id,role,local_title,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes
Mendon,mendon-ma/parks-commissioner,Parks Commissioner,Parks Commissioner,True,3,at-large,3,True,False,https://www.mendonma.gov/AgendaCenter/ViewFile/Minutes/_04292026-1515,https://www.mendonma.gov/AgendaCenter/ViewFile/Minutes/_04292026-1515,https://www.mendonma.gov/212/Parks-Commission,schema-ready,"The 2026 ballot used one-, two-, and three-year seats to establish/rebalance staggered terms; normal commission terms are three years."
Mendon,mendon-ma/planning-board-member,Planning Board Member,Planning Board Member,True,5,at-large,5,True,False,https://www.mendonma.gov/AgendaCenter/ViewFile/Minutes/_04292026-1515,https://www.mendonma.gov/AgendaCenter/ViewFile/Minutes/_04292026-1515,https://www.mendonma.gov/211/Planning-Board,schema-ready,
Mendon,mendon-ma/town-clerk,Town Clerk,Town Clerk,True,1,at-large,3,False,False,https://www.mendonma.gov/sites/g/files/vyhlif881/f/pages/2024_annual_town_report.pdf,https://www.mendonma.gov/sites/g/files/vyhlif881/f/pages/2024_annual_town_report.pdf,https://www.mendonma.gov/sites/g/files/vyhlif881/f/pages/2024_annual_town_report.pdf,schema-ready,Town Clerk remains elected as of 2026; discussion of a future appointed transition has not been treated as enacted.
Mendon,mendon-ma/tree-warden,Tree Warden,Tree Warden,True,1,at-large,3,False,False,https://www.mendonma.gov/161/Tree-Warden,https://www.mendonma.gov/sites/g/files/vyhlif881/f/pages/2024_annual_town_report.pdf,https://www.mendonma.gov/161/Tree-Warden,schema-ready,
Mendon,mendon-ma/housing-authority-member,Housing Authority Member,Housing Authority Member,True,3,at-large,5,True,False,https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXVII/Chapter121b/Section5,https://www.mendonma.gov/sites/g/files/vyhlif881/f/pages/2024_annual_town_report.pdf,https://mendonma.gov/169/Housing-Authority,schema-ready,Three locally elected seats are serialized; the resident/tenant and state-appointed positions are excluded.
Merrimac,merrimac-ma/select-board-member,Select Board Member,Select Board Member,True,5,at-large,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/select-board/,schema-ready,
Merrimac,merrimac-ma/assessor,Assessor,Assessor,True,3,at-large,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,
Merrimac,merrimac-ma/board-of-health-member,Board of Health Member,Board of Health Member,True,3,at-large,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,
Merrimac,merrimac-ma/light-commissioner,Light Commissioner,Light Commissioner,True,3,at-large,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,
Merrimac,merrimac-ma/cemetery-trustee,Cemetery Trustee,Cemetery Trustee,True,3,at-large,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,
Merrimac,merrimac-ma/constable,Constable,Constable,True,3,at-large,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,schema-ready,
Merrimac,merrimac-ma/housing-authority-member,Housing Authority Member,Housing Authority Member,True,3,at-large,5,True,False,https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXVII/Chapter121b/Section5,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,schema-ready,Three locally elected Housing Authority seats are serialized; tenant/resident and state-appointed positions are excluded.
Merrimac,merrimac-ma/library-trustee,Library Trustee,Library Trustee,True,6,at-large,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,
Merrimac,merrimac-ma/moderator,Moderator,Moderator,True,1,at-large,1,False,False,https://townofmerrimac.com/wp-content/uploads/2026/01/MERRIMAC.-Election-schedule-2026.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,
Merrimac,merrimac-ma/planning-board-member,Planning Board Member,Planning Board Member,True,5,at-large,5,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,The 2026 ballot included a regular five-year seat and a four-year vacancy fill; normal Planning Board term is five years.
Merrimac,merrimac-ma/pentucket-regional-school-committee-member,Pentucket Regional School Committee Member,Pentucket Regional School Committee Member,True,3,district,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,
Merrimac,merrimac-ma/town-clerk,Town Clerk,Town Clerk,True,1,at-large,3,False,False,https://townofmerrimac.com/wp-content/uploads/2026/05/2025-Annual-Town-Report.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/elections-and-voting/,schema-ready,
Merrimac,merrimac-ma/park-recreation-commissioner,Park & Recreation Commissioner,Park & Recreation Commissioner,True,3,at-large,3,True,False,https://townofmerrimac.com/wp-content/uploads/2026/01/MERRIMAC.-Election-schedule-2026.pdf,https://townofmerrimac.com/annual-local-election-information/,https://townofmerrimac.com/wp-content/uploads/2026/05/PCT-1-05042026.pdf,schema-ready,"The 2026 ballot filled one-, two-, and three-year seats to establish/rebalance staggered terms; normal commission term is three years."
Methuen,methuen-ma/mayor,Mayor,Mayor,True,1,at-large,2,False,,https://www.cityofmethuen.net/DocumentCenter/View/3804/Methuen-Home-Rule-Charter-as-of-December-12-2024-PDF,https://www.cityofmethuen.net/894/Candidate-Information,https://www.cityofmethuen.net/DocumentCenter/View/4874/Official-Certified-Municipal-Election-Results--11425-PDF?bidId=,schema-ready,Home Rule Charter §3-1 makes the Mayor voter-elected for a two-year term.
Methuen,methuen-ma/city-council-member,City Council Member,City Council Member,True,9,mixed district-at-large,2,False,,https://www.cityofmethuen.net/DocumentCenter/View/3804/Methuen-Home-Rule-Charter-as-of-December-12-2024-PDF,https://www.cityofmethuen.net/894/Candidate-Information,https://www.cityofmethuen.net/DocumentCenter/View/4874/Official-Certified-Municipal-Election-Results--11425-PDF?bidId=,schema-ready,"Nine members: three at-large and two from each of East, Central, and West districts; all serve two-year terms."
Methuen,methuen-ma/school-committee-member,School Committee Member,School Committee Member,True,6,at-large,2,False,,https://www.cityofmethuen.net/DocumentCenter/View/3804/Methuen-Home-Rule-Charter-as-of-December-12-2024-PDF,https://www.cityofmethuen.net/894/Candidate-Information,https://www.cityofmethuen.net/DocumentCenter/View/4874/Official-Certified-Municipal-Election-Results--11425-PDF?bidId=,schema-ready,Six voter-elected at-large members. The Mayor chairs ex officio and is not counted among these six elected School Committee seats.
Methuen,methuen-ma/housing-authority-member,Housing Authority Member,Housing Authority Member,True,2,at-large,2,False,,https://www.cityofmethuen.net/894/Candidate-Information,https://www.cityofmethuen.net/894/Candidate-Information,https://www.cityofmethuen.net/DocumentCenter/View/4874/Official-Certified-Municipal-Election-Results--11425-PDF?bidId=,schema-ready,Only the two voter-elected Methuen Housing Authority seats are modeled. Three other authority seats are non-elected.
Methuen,methuen-ma/greater-lawrence-technical-school-committee-member,Greater Lawrence Technical School Committee Member,Greater Lawrence Technical School Committee Member,True,2,at-large,2,False,,https://www.cityofmethuen.net/894/Candidate-Information,https://www.cityofmethuen.net/894/Candidate-Information,https://www.cityofmethuen.net/DocumentCenter/View/4874/Official-Certified-Municipal-Election-Results--11425-PDF?bidId=,schema-ready,Methuen elects two representatives to the Greater Lawrence Technical School District Committee.
Methuen,methuen-ma/nevins-library-trustee,Nevins Memorial Library Trustee,Nevins Memorial Library Trustee,True,2,at-large,2,False,,https://www.cityofmethuen.net/DocumentCenter/View/3804/Methuen-Home-Rule-Charter-as-of-December-12-2024-PDF,https://www.cityofmethuen.net/894/Candidate-Information,https://www.cityofmethuen.net/DocumentCenter/View/4874/Official-Certified-Municipal-Election-Results--11425-PDF?bidId=,schema-ready,Two Nevins Memorial Library trustee seats are filled by Methuen voters for two-year terms; other library trustees are not modeled as voter-elected municipal seats.
Middleborough,middleborough-ma/select-board-member,Select Board Member,Select Board Member,True,5,at-large,3,True,,https://ecode360.com/30455948,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Charter §2 establishes staggered three-year voter-elected Select Board seats.
Middleborough,middleborough-ma/municipal-light-board-member,Municipal Light Board Member,Municipal Light Board Member,True,5,at-large,3,True,,https://ecode360.com/30717659,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Charter §3.A establishes a five-member elected Municipal Light Board; current roster is styled Gas & Electric Commission.
Middleborough,middleborough-ma/school-committee-member,School Committee Member,School Committee Member,True,7,at-large,3,True,,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Current official elected-official roster confirms seven seats; regular terms are three years.
Middleborough,middleborough-ma/assessor,Assessor,Assessor,True,3,at-large,3,True,,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Current official elected-official roster confirms three elected Assessors with staggered three-year terms.
Middleborough,middleborough-ma/moderator,Moderator,Moderator,True,1,at-large,3,False,,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Moderator is listed as an elective town office; current term expiration and election cycle support a regular three-year term.
Middleborough,middleborough-ma/finance-committee-member,Finance Committee Member,Finance Committee Member,True,7,at-large,3,True,,https://ecode360.com/30717659,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Charter §4 establishes seven elected members serving staggered three-year terms.
Middleborough,middleborough-ma/planning-board-member,Planning Board Member,Planning Board Member,True,5,at-large,5,True,,https://ecode360.com/30718444,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Zoning Bylaw §9.3.1 establishes five elected Planning Board members. The separately listed associate member is excluded.
Middleborough,middleborough-ma/park-commissioner,Park Commissioner,Park Commissioner,True,5,at-large,3,True,,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Current official elected-official roster confirms five elected Park Commissioners with staggered three-year terms.
Middleborough,middleborough-ma/housing-authority-member,Housing Authority Member,Housing Authority Member,True,4,at-large,5,True,,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/852/Annual-Town-Election,https://www.middleboroughma.gov/DocumentCenter/View/8607/ELECTED-OFFICIALS?bidId=,schema-ready,Current five-person authority roster identifies one State Appointee; only the four locally elected seats are modeled.
